ID_Sesion,NivelEstudiante,Disciplina,FechaSesion,DuracionMinutos,TotalIndicaciones,TipoTarea,NivelAsistenciaIA,ResultadoFinal,UsadoNuevamente,CalificacionSatisfaccion
SESSION05207,Universitario,Psicología,2025-05-28,15.82,7,Programación,4,Tarea Completada,True,3.5
SESSION05208,Universitario,Matemáticas,2025-06-15,4.97,1,Redacción,5,Idea Rezagada,True,5.0
SESSION05209,Graduado,Biología,2024-08-21,4.98,1,Redacción,4,Idea Rezagada,True,4.2
SESSION05210,Universitario,Matemáticas,2024-12-04,32.6,15,Redacción,4,Tarea Completada,True,4.5
SESSION05211,Universitario,Negocios,2025-01-15,19.91,3,Redacción,3,Idea Rezagada,True,3.1
SESSION05212,Graduado,Historia,2024-07-17,14.81,3,Redacción,2,Idea Rezagada,True,1.4
SESSION05213,Graduado,Biología,2024-11-28,13.07,4,Estudio,4,Tarea Completada,True,3.8
SESSION05214,Universitario,Psicología,2025-05-24,24.02,5,Programación,3,Gave Up,True,1.9
SESSION05215,Universitario,Psicología,2024-10-08,29.5,8,Programación,2,Tarea Completada,True,1.5
SESSION05216,Preparatoria,Biología,2025-01-21,5.67,2,Programación,4,Tarea Completada,True,4.2
SESSION05217,Graduado,Negocios,2024-12-10,14.19,4,Redacción,5,Idea Rezagada,True,5.0
SESSION05219,Graduado,Ingeniería,2025-04-09,14.02,6,Ayuda con Tareas,4,Confundido,True,4.4
SESSION05220,Universitario,Matemáticas,2025-02-20,12.87,3,Programación,4,Tarea Completada,True,4.5
SESSION05221,Universitario,Historia,2024-12-14,11.0,5,Estudio,4,Idea Rezagada,True,2.9
SESSION05222,Universitario,Matemáticas,2024-09-07,24.61,7,Programación,5,Gave Up,True,4.2
SESSION05223,Universitario,Matemáticas,2025-02-07,83.25,22,Programación,3,Tarea Completada,True,4.1
SESSION05224,Preparatoria,Ingeniería,2025-03-04,6.43,2,Redacción,3,Tarea Completada,True,3.0
SESSION05225,Universitario,Negocios,2024-09-17,7.4,2,Programación,5,Tarea Completada,True,5.0
SESSION05228,Universitario,Ingeniería,2025-06-05,4.77,1,Programación,5,Tarea Completada,True,5.0
SESSION05229,Graduado,Historia,2024-10-18,22.92,1,Investigación,2,Idea Rezagada,True,1.2
SESSION05230,Preparatoria,Ciencias de la Computación,2025-06-20,17.42,7,Redacción,5,Idea Rezagada,True,5.0
SESSION05231,Universitario,Psicología,2025-01-20,28.26,6,Programación,3,Tarea Completada,True,1.7
SESSION05232,Graduado,Ciencias de la Computación,2025-01-05,50.95,18,Ayuda con Tareas,3,Tarea Completada,True,2.9
SESSION05233,Preparatoria,Matemáticas,2024-09-07,7.07,3,Estudio,2,Confundido,True,1.0
SESSION05234,Preparatoria,Ciencias de la Computación,2025-01-22,17.95,3,Ayuda con Tareas,4,Confundido,True,3.4
SESSION05235,Preparatoria,Biología,2024-10-19,3.9,1,Ayuda con Tareas,3,Idea Rezagada,True,2.9
SESSION05236,Universitario,Ingeniería,2024-08-31,8.92,2,Programación,4,Confundido,True,4.8
SESSION05238,Universitario,Historia,2025-04-30,10.18,2,Estudio,5,Confundido,True,4.6
SESSION05239,Universitario,Historia,2024-09-20,20.5,12,Redacción,3,Tarea Completada,True,4.1
SESSION05240,Universitario,Ciencias de la Computación,2024-11-19,33.47,6,Redacción,3,Tarea Completada,True,2.7
SESSION05241,Universitario,Ingeniería,2025-06-16,12.57,3,Programación,4,Idea Rezagada,True,4.4
SESSION05242,Universitario,Matemáticas,2025-04-29,5.22,1,Programación,3,Tarea Completada,True,2.0
SESSION05243,Universitario,Ciencias de la Computación,2025-06-11,6.17,2,Estudio,3,Gave Up,True,3.9
SESSION05244,Preparatoria,Ingeniería,2025-02-23,17.55,8,Redacción,4,Tarea Completada,True,4.6
SESSION05245,Universitario,Negocios,2025-05-20,15.38,5,Ayuda con Tareas,5,Tarea Completada,True,4.3
SESSION05246,Graduado,Ingeniería,2024-10-17,17.58,3,Programación,3,Tarea Completada,True,4.7
SESSION05247,Preparatoria,Psicología,2024-11-28,8.45,2,Redacción,4,Idea Rezagada,True,4.3
SESSION05249,Universitario,Matemáticas,2024-08-16,35.36,13,Estudio,1,Confundido,True,1.0
SESSION05250,Universitario,Psicología,2025-01-19,45.79,11,Programación,4,Tarea Completada,True,3.7
SESSION05251,Universitario,Ingeniería,2024-07-12,34.36,7,Ayuda con Tareas,2,Idea Rezagada,True,1.6
SESSION05252,Universitario,Biología,2024-10-30,3.41,1,Redacción,3,Idea Rezagada,True,2.3
SESSION05253,Universitario,Historia,2024-10-31,11.97,3,Ayuda con Tareas,2,Tarea Completada,True,3.8
SESSION05255,Universitario,Historia,2024-12-14,18.89,6,Programación,2,Idea Rezagada,True,2.4
SESSION05258,Preparatoria,Biología,2025-06-19,26.05,8,Programación,3,Idea Rezagada,True,3.2
SESSION05259,Universitario,Ciencias de la Computación,2024-10-09,24.13,6,Ayuda con Tareas,4,Tarea Completada,True,4.6
SESSION05260,Universitario,Biología,2025-03-24,7.27,2,Ayuda con Tareas,3,Confundido,True,3.5
SESSION05261,Universitario,Psicología,2024-07-13,29.12,6,Estudio,4,Confundido,True,5.0
SESSION05262,Universitario,Psicología,2024-11-23,25.84,9,Programación,5,Tarea Completada,True,2.4
SESSION05263,Universitario,Ciencias de la Computación,2024-11-10,21.98,9,Estudio,3,Tarea Completada,True,2.6
SESSION05264,Graduado,Historia,2024-12-15,43.6,12,Estudio,4,Tarea Completada,True,3.7
SESSION05265,Universitario,Biología,2025-02-19,47.52,1,Ayuda con Tareas,4,Confundido,True,5.0
SESSION05266,Universitario,Ciencias de la Computación,2024-11-01,20.57,5,Ayuda con Tareas,4,Tarea Completada,True,4.4
SESSION05267,Graduado,Psicología,2024-11-07,32.1,7,Redacción,4,Confundido,True,5.0
SESSION05268,Graduado,Biología,2024-07-25,22.9,7,Investigación,2,Idea Rezagada,True,2.6
SESSION05269,Preparatoria,Negocios,2024-11-12,14.62,5,Programación,5,Tarea Completada,True,5.0
SESSION05270,Universitario,Ingeniería,2024-11-25,26.41,5,Lluvia de Ideas,5,Tarea Completada,True,4.2
SESSION05271,Universitario,Biología,2024-08-24,1.66,3,Ayuda con Tareas,5,Tarea Completada,True,5.0
SESSION05272,Preparatoria,Matemáticas,2024-09-11,24.53,7,Redacción,3,Tarea Completada,True,1.9
SESSION05273,Universitario,Negocios,2025-01-29,18.27,8,Redacción,3,Tarea Completada,True,2.9
SESSION05274,Universitario,Psicología,2024-09-02,25.94,11,Redacción,4,Gave Up,True,5.0
SESSION05275,Graduado,Biología,2025-04-03,74.95,24,Redacción,3,Tarea Completada,True,2.7
SESSION05276,Graduado,Ingeniería,2025-05-10,9.95,4,Estudio,4,Idea Rezagada,True,4.6
SESSION05277,Universitario,Negocios,2024-06-27,33.93,9,Redacción,5,Tarea Completada,True,5.0
SESSION05278,Universitario,Ingeniería,2025-02-09,20.1,4,Ayuda con Tareas,4,Tarea Completada,True,3.5
SESSION05279,Universitario,Matemáticas,2024-07-07,11.01,2,Redacción,3,Tarea Completada,True,3.7
SESSION05280,Preparatoria,Ingeniería,2025-01-20,23.13,4,Estudio,4,Gave Up,True,3.7
SESSION05281,Graduado,Ingeniería,2025-06-22,28.09,10,Estudio,2,Confundido,True,1.9
SESSION05282,Universitario,Negocios,2024-10-31,13.59,2,Programación,4,Idea Rezagada,True,4.2
SESSION05283,Graduado,Matemáticas,2025-06-09,6.31,1,Redacción,5,Tarea Completada,True,4.8
SESSION05284,Universitario,Ingeniería,2025-04-17,35.98,8,Redacción,4,Tarea Completada,True,3.4
SESSION05285,Universitario,Psicología,2024-10-28,8.23,2,Ayuda con Tareas,4,Confundido,True,5.0
SESSION05286,Universitario,Negocios,2024-08-04,21.93,8,Redacción,4,Tarea Completada,True,3.9
SESSION05288,Universitario,Ciencias de la Computación,2025-01-01,11.1,2,Ayuda con Tareas,2,Idea Rezagada,True,1.3
SESSION05289,Graduado,Biología,2025-02-23,16.84,5,Programación,4,Tarea Completada,True,3.3
SESSION05290,Universitario,Ingeniería,2025-03-22,37.06,7,Lluvia de Ideas,4,Confundido,True,4.2
SESSION05292,Universitario,Ciencias de la Computación,2025-04-03,16.68,6,Estudio,4,Tarea Completada,True,2.6
SESSION05293,Universitario,Historia,2024-07-04,5.39,2,Ayuda con Tareas,5,Tarea Completada,True,5.0
SESSION05294,Graduado,Psicología,2025-03-09,15.92,3,Ayuda con Tareas,2,Idea Rezagada,True,2.4
SESSION05295,Universitario,Ingeniería,2025-02-12,35.67,12,Ayuda con Tareas,3,Gave Up,True,2.7
SESSION05296,Universitario,Ciencias de la Computación,2024-08-02,5.64,1,Redacción,4,Idea Rezagada,True,4.8
SESSION05297,Preparatoria,Biología,2025-06-04,51.3,18,Redacción,3,Confundido,True,2.4
SESSION05299,Universitario,Historia,2024-08-01,4.15,1,Estudio,3,Confundido,True,3.9
SESSION05300,Graduado,Ciencias de la Computación,2024-07-26,26.12,2,Ayuda con Tareas,3,Confundido,True,2.6
SESSION05302,Universitario,Ciencias de la Computación,2024-12-20,42.49,15,Programación,3,Tarea Completada,True,2.9
SESSION05303,Graduado,Biología,2025-04-22,20.43,5,Estudio,4,Idea Rezagada,True,2.4
SESSION05304,Graduado,Ingeniería,2025-01-07,3.61,1,Redacción,3,Idea Rezagada,True,2.9
SESSION05305,Universitario,Matemáticas,2025-06-24,18.01,4,Programación,4,Tarea Completada,True,4.5
SESSION05308,Preparatoria,Ingeniería,2025-02-12,1.18,1,Redacción,2,Idea Rezagada,True,2.2
SESSION05309,Preparatoria,Psicología,2025-03-17,4.76,1,Ayuda con Tareas,4,Tarea Completada,True,3.9
SESSION05310,Graduado,Matemáticas,2024-07-01,52.19,11,Estudio,2,Gave Up,True,1.8
SESSION05311,Graduado,Psicología,2024-08-18,13.72,5,Redacción,4,Tarea Completada,True,5.0
SESSION05312,Universitario,Psicología,2024-10-29,19.97,4,Ayuda con Tareas,3,Tarea Completada,True,3.1
SESSION05313,Graduado,Ciencias de la Computación,2025-05-02,21.59,7,Redacción,3,Gave Up,True,2.7
SESSION05314,Universitario,Ciencias de la Computación,2024-10-16,35.74,13,Ayuda con Tareas,3,Confundido,True,2.4
SESSION05315,Universitario,Ciencias de la Computación,2025-03-24,10.41,2,Lluvia de Ideas,4,Idea Rezagada,True,4.3
SESSION05316,Universitario,Biología,2024-12-13,1.95,1,Redacción,4,Tarea Completada,True,5.0
SESSION05317,Universitario,Ingeniería,2025-03-15,14.16,4,Estudio,3,Tarea Completada,True,2.3
SESSION05318,Graduado,Ciencias de la Computación,2024-11-22,3.0,4,Lluvia de Ideas,3,Idea Rezagada,True,4.2
SESSION05319,Graduado,Biología,2024-07-14,6.75,1,Investigación,3,Tarea Completada,True,3.7
SESSION05320,Universitario,Psicología,2025-03-17,14.01,3,Ayuda con Tareas,2,Tarea Completada,True,1.0
SESSION05321,Preparatoria,Biología,2025-03-23,13.77,6,Redacción,4,Tarea Completada,True,5.0
SESSION05322,Universitario,Ingeniería,2024-08-31,25.1,6,Estudio,3,Tarea Completada,True,3.6
SESSION05323,Preparatoria,Ingeniería,2024-08-28,2.8,1,Ayuda con Tareas,3,Confundido,True,3.4
SESSION05324,Universitario,Biología,2025-02-25,5.95,2,Ayuda con Tareas,4,Confundido,True,5.0
SESSION05325,Universitario,Psicología,2024-07-03,21.09,8,Programación,2,Confundido,True,2.7
SESSION05326,Preparatoria,Biología,2024-11-28,13.82,3,Programación,3,Tarea Completada,True,2.7
SESSION05327,Universitario,Biología,2025-03-29,13.11,4,Estudio,4,Idea Rezagada,True,4.4
SESSION05329,Universitario,Historia,2024-11-15,56.36,12,Programación,4,Confundido,True,5.0
SESSION05330,Universitario,Ingeniería,2025-06-16,11.44,2,Estudio,4,Gave Up,True,1.0
SESSION05331,Universitario,Psicología,2024-09-22,26.08,9,Ayuda con Tareas,3,Tarea Completada,True,1.6
SESSION05332,Graduado,Matemáticas,2024-10-24,16.84,4,Estudio,3,Idea Rezagada,True,2.2
SESSION05333,Universitario,Biología,2025-05-07,19.23,6,Ayuda con Tareas,3,Confundido,True,2.9
SESSION05334,Universitario,Historia,2025-06-16,12.3,3,Redacción,2,Gave Up,True,4.0
SESSION05335,Preparatoria,Biología,2025-06-21,15.84,6,Programación,4,Tarea Completada,True,2.9
SESSION05336,Universitario,Historia,2024-10-06,24.97,12,Programación,3,Confundido,True,3.2
SESSION05340,Graduado,Historia,2025-03-16,16.93,3,Estudio,5,Tarea Completada,True,4.0
SESSION05341,Universitario,Ciencias de la Computación,2024-08-31,12.85,2,Programación,5,Gave Up,True,4.9
SESSION05342,Universitario,Matemáticas,2024-06-24,18.58,5,Estudio,3,Idea Rezagada,True,3.2
SESSION05343,Preparatoria,Ciencias de la Computación,2025-06-05,23.38,8,Redacción,3,Tarea Completada,True,3.0
SESSION05344,Graduado,Ciencias de la Computación,2024-07-26,52.52,11,Lluvia de Ideas,2,Confundido,True,1.5
SESSION05345,Graduado,Historia,2025-03-09,21.24,5,Redacción,2,Idea Rezagada,True,3.2
SESSION05346,Universitario,Biología,2024-08-15,6.13,1,Estudio,3,Tarea Completada,True,5.0
SESSION05347,Universitario,Matemáticas,2024-09-02,18.58,3,Redacción,5,Tarea Completada,True,3.3
SESSION05348,Universitario,Ingeniería,2024-12-11,32.26,14,Redacción,3,Tarea Completada,True,2.3
SESSION05349,Preparatoria,Historia,2025-06-08,31.02,6,Estudio,3,Tarea Completada,True,3.4
SESSION05350,Universitario,Biología,2024-10-23,14.28,6,Ayuda con Tareas,3,Tarea Completada,True,2.5
SESSION05351,Universitario,Psicología,2025-04-24,10.28,3,Ayuda con Tareas,3,Idea Rezagada,True,4.1
SESSION05352,Preparatoria,Matemáticas,2025-04-28,31.52,6,Estudio,3,Gave Up,True,3.1
SESSION05353,Universitario,Negocios,2025-06-08,8.81,1,Redacción,3,Tarea Completada,True,2.6
SESSION05355,Universitario,Ciencias de la Computación,2024-11-09,31.05,10,Estudio,3,Confundido,True,4.3
SESSION05356,Graduado,Historia,2025-05-28,5.66,1,Ayuda con Tareas,4,Tarea Completada,True,4.7
SESSION05357,Universitario,Ciencias de la Computación,2024-07-17,8.36,2,Estudio,5,Gave Up,True,5.0
SESSION05358,Universitario,Psicología,2024-06-28,1.92,1,Estudio,5,Idea Rezagada,True,5.0
SESSION05360,Universitario,Biología,2025-05-23,31.73,9,Estudio,5,Idea Rezagada,True,5.0
SESSION05361,Universitario,Ciencias de la Computación,2024-12-03,21.76,5,Redacción,3,Gave Up,True,3.1
SESSION05362,Universitario,Psicología,2025-04-14,42.66,5,Programación,4,Confundido,True,4.5
SESSION05363,Universitario,Historia,2025-05-05,15.56,4,Lluvia de Ideas,5,Idea Rezagada,True,5.0
SESSION05364,Universitario,Biología,2025-03-22,24.19,5,Redacción,2,Idea Rezagada,True,2.3
SESSION05365,Universitario,Ciencias de la Computación,2025-06-15,13.67,2,Redacción,4,Idea Rezagada,True,3.9
SESSION05366,Universitario,Ciencias de la Computación,2025-01-25,43.91,9,Estudio,4,Gave Up,True,4.0
SESSION05367,Preparatoria,Ingeniería,2024-07-24,9.35,2,Ayuda con Tareas,4,Tarea Completada,True,2.7
SESSION05368,Graduado,Biología,2024-10-26,11.63,3,Lluvia de Ideas,3,Gave Up,True,2.4
SESSION05369,Universitario,Negocios,2024-08-06,55.06,15,Redacción,4,Tarea Completada,True,4.9
SESSION05370,Graduado,Ciencias de la Computación,2024-11-01,28.95,7,Redacción,3,Idea Rezagada,True,3.9
SESSION05371,Graduado,Negocios,2024-09-15,17.21,7,Redacción,5,Tarea Completada,True,2.8
SESSION05372,Universitario,Psicología,2025-05-25,6.92,1,Programación,3,Tarea Completada,True,3.8
SESSION05376,Graduado,Negocios,2025-06-11,3.74,1,Redacción,5,Tarea Completada,True,4.7
SESSION05377,Preparatoria,Psicología,2025-05-31,14.78,7,Ayuda con Tareas,3,Idea Rezagada,True,3.2
SESSION05378,Universitario,Ciencias de la Computación,2024-11-05,48.85,19,Ayuda con Tareas,2,Tarea Completada,True,1.2
SESSION05379,Preparatoria,Negocios,2025-04-29,12.1,4,Estudio,4,Confundido,True,2.8
SESSION05380,Universitario,Matemáticas,2025-03-05,12.43,2,Estudio,4,Tarea Completada,True,5.0
SESSION05381,Universitario,Psicología,2025-03-17,8.02,1,Lluvia de Ideas,3,Tarea Completada,True,3.3
SESSION05382,Universitario,Historia,2025-03-17,15.49,5,Investigación,4,Confundido,True,3.5
SESSION05383,Universitario,Negocios,2025-02-07,61.57,2,Lluvia de Ideas,4,Tarea Completada,True,3.9
SESSION05384,Universitario,Ciencias de la Computación,2024-10-02,12.25,3,Programación,4,Tarea Completada,True,3.9
SESSION05385,Universitario,Negocios,2024-12-11,8.28,3,Programación,3,Tarea Completada,True,3.5
SESSION05386,Universitario,Ingeniería,2025-02-25,26.37,8,Redacción,5,Idea Rezagada,True,5.0
SESSION05387,Preparatoria,Matemáticas,2025-06-04,10.68,4,Redacción,4,Idea Rezagada,True,3.7
SESSION05388,Universitario,Matemáticas,2025-02-18,34.53,12,Lluvia de Ideas,2,Tarea Completada,True,3.0
SESSION05389,Graduado,Biología,2024-11-02,22.7,5,Estudio,3,Gave Up,True,2.1
SESSION05390,Preparatoria,Matemáticas,2024-07-06,24.71,11,Redacción,5,Idea Rezagada,True,5.0
SESSION05391,Universitario,Negocios,2024-12-11,10.17,2,Programación,4,Idea Rezagada,True,3.5
SESSION05392,Graduado,Historia,2024-10-11,14.53,3,Estudio,4,Confundido,True,3.9
SESSION05393,Universitario,Biología,2024-07-11,24.28,7,Ayuda con Tareas,4,Confundido,True,4.1
SESSION05394,Graduado,Biología,2025-05-14,20.99,4,Estudio,1,Tarea Completada,True,1.7
SESSION05395,Preparatoria,Matemáticas,2025-01-01,25.31,8,Redacción,4,Tarea Completada,True,5.0
SESSION05396,Graduado,Matemáticas,2024-08-01,22.25,5,Programación,4,Idea Rezagada,True,5.0
SESSION05397,Graduado,Negocios,2025-04-17,31.87,8,Programación,3,Confundido,True,2.4
SESSION05398,Universitario,Psicología,2024-12-13,12.74,4,Estudio,4,Tarea Completada,True,5.0
SESSION05399,Graduado,Historia,2025-03-24,7.52,1,Investigación,1,Tarea Completada,True,3.6
SESSION05401,Preparatoria,Ciencias de la Computación,2025-05-17,13.17,4,Redacción,3,Confundido,True,1.7
SESSION05402,Graduado,Historia,2024-08-13,5.22,1,Ayuda con Tareas,3,Tarea Completada,True,4.0
SESSION05403,Universitario,Matemáticas,2024-12-21,22.07,3,Redacción,5,Idea Rezagada,True,5.0
SESSION05404,Preparatoria,Matemáticas,2025-02-10,6.15,1,Redacción,4,Tarea Completada,True,1.6
SESSION05405,Universitario,Biología,2025-01-23,42.01,8,Ayuda con Tareas,4,Tarea Completada,True,5.0
SESSION05406,Universitario,Psicología,2024-07-13,15.08,3,Redacción,3,Tarea Completada,True,2.1
SESSION05407,Universitario,Biología,2025-06-20,24.01,7,Programación,3,Tarea Completada,True,3.1
SESSION05408,Universitario,Ciencias de la Computación,2024-11-08,14.02,3,Redacción,5,Tarea Completada,True,4.9
SESSION05410,Graduado,Matemáticas,2025-04-08,16.23,3,Estudio,5,Tarea Completada,True,1.3
SESSION05411,Universitario,Ciencias de la Computación,2025-02-08,36.09,9,Ayuda con Tareas,4,Confundido,True,3.8
SESSION05412,Graduado,Matemáticas,2025-03-12,17.37,4,Estudio,5,Idea Rezagada,True,5.0
SESSION05413,Universitario,Matemáticas,2024-11-13,12.32,3,Programación,3,Tarea Completada,True,3.1
SESSION05414,Universitario,Ciencias de la Computación,2025-03-01,8.47,1,Redacción,4,Tarea Completada,True,2.9
SESSION05415,Preparatoria,Matemáticas,2024-07-04,13.85,6,Lluvia de Ideas,2,Gave Up,True,1.0
SESSION05416,Universitario,Ingeniería,2025-06-13,25.48,7,Redacción,2,Idea Rezagada,True,2.1
SESSION05417,Preparatoria,Ingeniería,2024-09-21,29.13,8,Estudio,3,Confundido,True,3.8
SESSION05418,Universitario,Biología,2025-03-09,17.23,3,Programación,4,Tarea Completada,True,3.3
SESSION05419,Universitario,Historia,2025-04-11,10.3,4,Estudio,4,Tarea Completada,True,4.7
SESSION05420,Universitario,Psicología,2025-05-12,13.3,3,Estudio,1,Confundido,True,5.0
SESSION05421,Universitario,Matemáticas,2024-07-19,46.69,11,Estudio,2,Confundido,True,1.0
SESSION05422,Universitario,Ingeniería,2024-07-12,9.73,1,Redacción,2,Idea Rezagada,True,1.3
SESSION05423,Universitario,Ingeniería,2024-06-27,50.17,16,Ayuda con Tareas,4,Tarea Completada,True,4.0
SESSION05424,Universitario,Ciencias de la Computación,2024-11-23,28.01,10,Redacción,5,Confundido,True,4.8
SESSION05425,Preparatoria,Matemáticas,2024-10-13,16.97,4,Redacción,3,Gave Up,True,2.8
SESSION05426,Graduado,Negocios,2025-03-14,43.7,9,Programación,4,Gave Up,True,3.6
SESSION05427,Universitario,Matemáticas,2025-02-20,4.9,1,Ayuda con Tareas,4,Idea Rezagada,True,5.0
SESSION05428,Universitario,Historia,2024-09-15,15.8,4,Redacción,2,Tarea Completada,True,1.1
SESSION05429,Universitario,Ingeniería,2024-10-20,22.27,4,Ayuda con Tareas,4,Tarea Completada,True,4.0
SESSION05430,Universitario,Biología,2025-04-20,22.39,2,Programación,4,Tarea Completada,True,3.7
SESSION05431,Universitario,Psicología,2025-03-31,5.23,1,Redacción,4,Idea Rezagada,True,5.0
SESSION05432,Universitario,Matemáticas,2024-06-28,18.08,6,Programación,3,Idea Rezagada,True,3.1
SESSION05433,Universitario,Matemáticas,2024-09-10,10.1,4,Programación,4,Confundido,True,4.6
SESSION05434,Preparatoria,Historia,2025-03-18,13.44,5,Estudio,5,Gave Up,True,4.2
SESSION05436,Preparatoria,Matemáticas,2025-02-03,16.12,3,Estudio,3,Confundido,True,4.1
SESSION05437,Universitario,Psicología,2024-08-09,15.98,3,Redacción,3,Tarea Completada,True,2.6
